Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2000-01-03,0.9363840222358704,1.004464030265808,0.9079239964485168,0.9994419813156128,0.8483229279518127,535796800,AAPL
2000-01-04,0.966517984867096,0.9877229928970337,0.9034600257873535,0.9151790142059326,0.7768009305000305,512377600,AAPL
2000-01-05,0.9263389706611633,0.9871649742126465,0.919642984867096,0.9285709857940674,0.7881677150726318,778321600,AAPL
2000-01-06,0.9475449919700623,0.955357015132904,0.8482139706611633,0.8482139706611633,0.7199610471725464,767972800,AAPL
2000-01-07,0.861607015132904,0.9017860293388367,0.8526790142059326,0.888392984867096,0.7540649771690369,460734400,AAPL
2000-01-10,0.9107139706611633,0.9129459857940674,0.845982015132904,0.872767984867096,0.7408023476600647,505064000,AAPL
2000-01-11,0.8565850257873535,0.8872770071029663,0.8080360293388367,0.828125,0.702909529209137,441548800,AAPL
2000-01-12,0.8482139706611633,0.8526790142059326,0.7723209857940674,0.7784600257873535,0.6607541441917419,976068800,AAPL
2000-01-13,0.8436099886894226,0.8816959857940674,0.825892984867096,0.8638389706611633,0.733223557472229,1032684800,AAPL
2000-01-14,0.892857015132904,0.9129459857940674,0.8872770071029663,0.896763026714325,0.7611693739891052,390376000,AAPL
2000-01-18,0.9017860293388367,0.9464290142059326,0.896763026714325,0.928013026714325,0.7876942753791809,459177600,AAPL
2000-01-19,0.9430800080299377,0.970982015132904,0.9229909777641296,0.9514510035514832,0.8075883388519287,597643200,AAPL
2000-01-20,1.03125,1.0848209857940674,1.0133930444717407,1.0133930444717407,0.86016446352005,1831132800,AAPL
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8435865044593811,495924800,AAPL
2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.8052201271057129,440876800,AAPL
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.850691020488739,497145600,AAPL
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.8350604772567749,367158400,AAPL
2000-01-27,0.9715399742126465,1.0089290142059326,0.955357015132904,0.982142984867096,0.8336395025253296,340144000,AAPL
2000-01-28,0.9659600257873535,0.9899550080299377,0.8984379768371582,0.9073659777641296,0.7701690793037415,423348800,AAPL
2000-01-31,0.9017860293388367,0.9274550080299377,0.84375,0.9263389706611633,0.786273181438446,701680000,AAPL
2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.7597483396530151,318035200,AAPL
2000-02-02,0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.7488541603088379,464195200,AAPL
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.7829577326774597,475193600,AAPL
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.8184828162193298,425320000,AAPL
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8644270300865173,441067200,AAPL
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.8705849647521973,408643200,AAPL
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.853532612323761,299364800,AAPL
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.86016446352005,302982400,AAPL
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8241661190986633,212251200,AAPL
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8776895403862,367539200,AAPL
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.9018465280532837,485744000,AAPL
2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8649006485939026,378246400,AAPL
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8705849647521973,289497600,AAPL
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,0.8431128859519958,233441600,AAPL
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,0.8625325560569763,422296000,AAPL
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,0.8810048699378967,473099200,AAPL
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189697,0.8730714321136475,376432000,AAPL
2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,0.8364813923835754,249144000,AAPL
2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,0.8582699298858643,328328000,AAPL
2000-02-29,1.0139509439468384,1.046875,1.0050220489501953,1.0234379768371582,0.8686907887458801,368961600,AAPL
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9875782132148743,1077003200,AAPL
2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,0.9245821237564087,311259200,AAPL
2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,0.97005295753479,323366400,AAPL
2000-03-06,1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,0.9525282382965088,210560000,AAPL
2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,0.9312130212783813,273011200,AAPL
2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,0.9245821237564087,271230400,AAPL
2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,0.9264766573905945,276718400,AAPL
2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,0.9530020356178284,248606400,AAPL
2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,1.0831470489501953,0.9193717241287231,303956800,AAPL
2000-03-14,1.0823099613189697,1.109375,1.0178569555282593,1.020089030265808,0.8658478856086731,428579200,AAPL
2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,0.8810048699378967,443609600,AAPL
2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,0.9212659001350403,378100800,AAPL
2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,0.947317361831665,305043200,AAPL
2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,0.9321601390838623,204489600,AAPL
2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.0226294994354248,524328000,AAPL
2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.0927306413650513,567996800,AAPL
2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.070942759513855,562564800,AAPL
2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.0510486364364624,446913600,AAPL
2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.246093988418579,1.057680368423462,279182400,AAPL
2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.2421879768371582,1.0543652772903442,202966400,AAPL
2000-03-29,1.244420051574707,1.2449779510498047,1.1948939561843872,1.2137279510498047,1.030207872390747,239836800,AAPL
2000-03-30,1.1925220489501953,1.2293529510498047,1.1199779510498047,1.1227680444717407,0.9530020356178284,414400000,AAPL
2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.2126120328903198,1.0292609930038452,404633600,AAPL
2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.1902899742126465,1.010313868522644,328563200,AAPL
2000-04-04,1.1841520071029663,1.1875,1.042410969734192,1.136718988418579,0.9648431539535522,660329600,AAPL
2000-04-05,1.1291849613189697,1.1863839626312256,1.1071430444717407,1.1640629768371582,0.9880524277687073,457665600,AAPL
2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,1.1177459955215454,0.9487387537956238,259627200,AAPL
2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.176339030265808,0.9984725117683411,242435200,AAPL
2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,1.1160709857940674,0.947317361831665,212262400,AAPL
2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,1.066406011581421,0.9051616191864014,541822400,AAPL
2000-04-12,1.0625,1.0625,0.9363840222358704,0.9754459857940674,0.8279551267623901,941136000,AAPL
2000-04-13,0.9955360293388367,1.0714290142059326,0.96875,1.0161830186843872,0.8625325560569763,529827200,AAPL
2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611633,0.9988840222358704,0.8478491902351379,667620800,AAPL
2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455505,1.1060270071029663,0.938791811466217,409561600,AAPL
2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,1.1328129768371582,0.9615278244018555,390924800,AAPL
2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,1.0814729928970337,0.917950451374054,520150400,AAPL
2000-04-20,1.1043529510498047,1.113839030265808,1.0452009439468384,1.0613839626312256,0.900898814201355,722120000,AAPL
2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,1.0758930444717407,0.9132140874862671,443620800,AAPL
2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,1.1456470489501953,0.9724212884902954,391641600,AAPL
2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,1.0831470489501953,0.9193717241287231,366912000,AAPL
2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,1.1316959857940674,0.9605793952941895,326603200,AAPL
2000-04-28,1.135045051574707,1.1383930444717407,1.0831470489501953,1.1077009439468384,0.9402128458023071,249580800,AAPL
2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,1.1099330186843872,0.9421072602272034,226195200,AAPL
2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,1.052454948425293,0.8933200836181641,236432000,AAPL
2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029663,1.027343988418579,0.8720060586929321,489798400,AAPL
2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126465,0.9882810115814209,0.8388493657112122,399515200,AAPL
2000-05-05,0.9893969893455505,1.0245540142059326,0.9885600209236145,1.010045051574707,0.8573227524757385,284076800,AAPL
2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.9832590222358704,0.8345866203308105,184900800,AAPL
2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.9414060115814209,0.799062192440033,327140800,AAPL
2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.8867189884185791,0.7526438236236572,535091200,AAPL
2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.9179689884185791,0.7791689038276672,499744000,AAPL
2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.9609379768371582,0.8156408071517944,306913600,AAPL
2000-05-15,0.9648439884185791,0.9648439884185791,0.8939729928970337,0.9017860293388367,0.7654328346252441,678932800,AAPL
2000-05-16,0.9331750273704529,0.9737719893455505,0.9174110293388367,0.943638026714325,0.800956666469574,440451200,AAPL
2000-05-17,0.9252229928970337,0.9257810115814209,0.8962050080299377,0.9051340222358704,0.7682745456695557,398092800,AAPL
2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.8995540142059326,0.7635382413864136,373777600,AAPL
2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.8392860293388367,0.7123831510543823,740667200,AAPL
2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.803013026714325,0.6815946102142334,755507200,AAPL
2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.7661830186843872,0.6503333449363708,517585600,AAPL
2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.7829239964485168,0.6645432710647583,678462400,AAPL
2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.7791569828987122,0.6613457798957825,406750400,AAPL
2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.7712050080299377,0.6545959115028381,181148800,AAPL
2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.7818080186843872,0.6635959148406982,713059200,AAPL
